key	dnsmos	duration
3d8/a5e57f9e262c9	3.2966731404303498	11.126625
3d9/0c7474409f48f	2.9611908436009577	13.051625
3da/25eccbc77b21c	2.082114602480392	2.7188125
3db/e58a7c6fe7d95	2.028814585911886	3.4853125
3d8/d692347043cc5	3.31637908757973	13.343125
3d9/21d65d3a0d26b	3.0160199690894656	7.266
3da/204a832d0c80a	2.597009157720877	5.6893125
3db/1dfdc9cfc4ddb	3.0282953986395746	13.056625
3d8/8d1b9ca41202a	3.2635559625392236	24.23425
3d9/e567129c6b453	3.311278135397835	10.6576875
3da/e628d3f14cf56	3.540368882090452	6.717125
3db/3e03d2bbc7101	3.3276369528375556	18.94425
3d8/4a91c7270c12b	2.773902845915901	3.860875
3d9/8746eab60e30a	2.462217961953425	15.0886875
3da/b60e22fdc27a7	2.8941233293843984	6.504625
3db/3879a0358d111	2.7791216019251603	1.827375
3d8/6d33dbdf84357	2.987759259782376	1.59325
3d9/419acd8a39c60	3.332071063167087	17.148875
3da/0ace3c00aac08	2.9061869205077646	3.94275
3db/f128bec06ee59	2.729293049400934	12.91175
3d8/27e144b5aca79	3.4180101420504543	9.65625
3d9/56333f904d86c	2.8754575135329694	3.577125
3da/40e655424bb8b	2.718813251753312	1.9616875
3db/24cf089f02119	3.426189331709893	15.3929375
3d8/60e54ac3ec626	3.224074054673824	8.718375
3d9/2a952cc65bb6d	3.1172220104374535	2.764625
3da/201375b0b9afd	3.302671423397427	5.1740625
3db/6dfde9a1c7004	3.382910837424805	5.004
3d8/4059686eacbf7	3.1940872760308388	8.287
3d9/59baa41c641d3	2.975222518137206	5.136875
3da/40460b472c831	3.4079766924168484	8.6268125
3db/dc94c88054a5c	2.9507202749746293	5.15275
3d8/880babdedc335	2.5648900618786676	7.4563125
3d9/3f703317c2ad8	2.747940984270928	19.9921875
3da/6b7b1fa91bc14	2.3427281530898725	1.611125
3db/1848f799847ef	2.8709128536250077	13.789375
3d8/2ac2d64fc4f89	2.872751971470063	4.8820625
3d9/e5221931bb350	3.4378116806534713	14.8885625
3da/57fff72537a4c	2.9442828741890295	4.493625
3db/ee1fcff5160e1	3.1819248382904246	14.8464375
3d8/0b4bdcfe3c797	3.283484307147457	2.452375
3d9/56cde3ea04c73	2.9625664402734544	6.156375
3da/fe517a43dc51c	2.1893620796449467	3.961
3db/faf6f2757dc40	3.0517025505572732	13.2898125
3d8/e3ca9ad0de51f	2.848923956167125	2.3735625
3d9/695992b8efb48	2.0478891098602605	2.48375
3da/7f16dea0c08db	3.0261031061845642	5.3168125
3db/f85347c6fee79	2.6881071862097747	9.5666875
3d8/211aef5d82a32	3.413603513623516	8.538375
3d9/a6d9ec219a835	2.9835408492869524	11.9466875
3da/25b23188beeeb	2.4354291771734777	4.469125
3db/6d4baa60d48e6	3.35187459607548	2.133
3d8/ec08aac0c20cc	2.542193299612761	1.7695625
3d9/a56a444c23a3f	3.1321259253879177	5.8990625
3da/ac8957c9e57ec	3.2304185269360794	3.76175
3db/f98728ca58318	3.4374045049092876	9.519
3d8/f17ce10cf6b0c	3.219382877652691	14.0808125
3d9/adec3da8a9600	3.1014969301960242	5.5740625
3da/69f60841dae7f	1.2650715569183084	2.69375
3db/4d5a872a6ade5	3.296652516656517	20.309
3d8/86875dec76fcb	2.8774177701752897	3.133125
3d9/578e612cc9961	3.568395631650454	6.9570625
3da/b00886c5824e6	3.0103846681133852	5.5011875
3db/d974939251480	3.236585445978385	4.779
3d8/31aae5985b509	2.936589060355219	17.77125
3d9/5ba68c6942e5d	1.345423279739819	1.488625
3da/8797a7deb4390	3.2371815756797155	4.3549375
3db/b45aa77db40b5	3.3747212952472907	4.743625
3d8/ff97a719e503e	3.06661470556247	6.400625
3d9/5cafbac6595dc	2.9231912900164803	2.4003125
3da/41534547a9ba6	3.2076677558913436	8.001875
3db/6e30057cf914a	2.911771376505226	2.795625
3d8/3161f08f2a1b4	3.3944115485180824	3.9565
3d9/8c86945ff0eb3	3.2985836438227065	5.603875
3da/4439322ca0269	2.583938533028862	2.6198125
3db/5786dfe3b9cef	2.780818915385278	8.489
3d8/5e01bb6616e35	2.985937065849586	10.0551875
3d9/d03f2bf264cda	2.647729931358735	9.58875
3da/cd71081a0f14e	3.1305368802689895	3.9896875
3db/550c68ae16b12	1.0597557361668812	1.727625
3d8/6816b006d3da6	2.8007798523043568	2.2605625
3d9/965f1ac469d2e	3.073319054802358	8.46375
3da/62184ecdc8907	3.3002233604086775	5.79375
3db/0c5a18ac5b271	2.4250112970221016	5.8660625
3d8/23bc3784267b7	2.875344192803893	5.9961875
3d9/550506e342df2	2.5846015740326798	4.0635
3da/63a73666abb04	2.447210794128913	5.155375
3db/c78c866884de1	2.9130634603472725	3.024875
3d8/52de9d3fdea24	2.163343723247436	2.681125
3d9/b6cbe878ac975	3.1156404202344548	2.8173125
3da/dc5d443834a4d	1.1479888156286495	4.8033125
3db/0cd897ddb071f	3.230059434230902	3.887875
3d8/9e88a7615adbb	2.8369112974224064	2.606875
3d9/2b788ccbbd4b6	3.3759188314180006	19.6063125
3da/7e199a0535550	3.2543673626996483	7.865625
3db/32decd629a4ec	3.308512019327042	23.1609375
3d8/1a4260425f4a9	2.8086404844974426	13.6758125
3d9/f30fc776965e6	3.285096692274556	13.4593125
3da/ea6fdc901a49c	2.2711221415499705	2.30775
3db/f5044484f881b	3.0111311944707664	13.0769375
3d8/dfdf0067d1670	1.83961786513979	2.6915625
3d9/a1c3b4710a4bf	1.7688703226745026	3.1419375
3da/5ddc9632f1508	3.269009835049445	11.9800625
3db/bd3d971d39727	2.391933910623765	5.4346875
3d8/b8af3763326dd	2.8265704164548624	2.5963125
3d9/277760a0b8714	2.848710232441914	3.725875
3da/99422e13c1eff	2.8574091131253985	10.6815625
3db/6a97af4a7c33e	3.375650001082303	14.5664375
3d8/55b75c5fbf196	1.4962301769171238	1.7164375
3d9/14783fe8c37c1	2.592736433110237	1.843625
3da/e6133d97313b0	2.765035940005722	4.73
3db/68fa8162d61e3	2.702755507674908	8.005875
3d8/73aaf5ecadc69	3.0998578634492384	6.9064375
3d9/960f4e8f4033e	3.3519608189193604	10.9465625
3da/c48b50728feb3	3.3505325983501395	9.2406875
3db/c6d181a68663e	1.3225389629993543	1.105125
3d8/fda25fea70ac3	2.4283912306621844	6.454
3d9/e9ffc6658ef54	3.277847145322432	13.7548125
3da/22f479888ebd0	2.9541276052414753	8.706125
3db/62a085e37dadb	2.654932698303492	1.645125
3d8/042736bc171e9	2.229110451487339	7.084625
3d9/9d9c8e39a0f85	2.9237193778383705	6.147625
3da/db039abcdcc5d	2.8963583940389634	5.5569375
3db/730da172d4f50	2.2856083956363	1.7628125
3d8/15b44131a4c32	3.1237625204716	7.3244375
3d9/d9c916fb627be	2.0040716283057063	0.720125
3da/1bf0ab7558cc6	2.756238696497353	17.2126875
3db/5ae7892ab2ea8	2.092479042617041	5.209625
3d8/00e7176a14c65	1.9581907365448694	1.9211875
3d9/55da0a5bb5caa	3.148488731487241	16.6714375
3da/6a63e184392cc	2.450368564118115	5.7146875
3db/96afce91ac89c	1.9953819275972915	1.777625
3d8/e8b47a5b70a50	3.2034142027843475	3.176125
3d9/7851600f4878a	3.04250857268086	6.8388125
