key	dnsmos	duration
bc0/3f73734e90e5c	2.5426860701425595	2.0206875
bc1/57033b871d056	3.3004237900325757	5.7669375
bc2/d174a48bad0e5	2.2104204485215253	1.544875
bc3/026ddd579f602	3.259288427560437	7.4415625
bc0/427af0b44f6c1	3.218780856550518	1.8244375
bc1/53309122315e7	3.0510548250953518	8.3273125
bc2/dd68431b077ed	2.722841812417678	2.6305
bc3/f7bc319544e26	3.46459786172166	16.204875
bc0/e3b97232afbc9	3.330514790266251	12.8484375
bc1/6003dfff16656	1.4934765210450722	1.2385
bc2/95036bbdade21	3.481100934875237	8.1005
bc3/ea4469370fcbc	2.5261301056284493	7.8890625
bc0/956de3b394fa8	2.465137526726297	19.4576875
bc1/2e41e7b04e55b	2.821734899902448	18.4694375
bc2/bfad3da91342f	3.4692305558776826	4.2771875
bc3/56d70fc857b37	2.2557149020353267	3.5700625
bc0/f973933aeab6f	3.2694471958229663	9.65125
bc1/72691675c7b05	3.528207588343882	7.3535
bc2/c66c921c30b57	1.9655367710103546	6.8100625
bc3/6b6d481eb7f5a	2.742913862803042	7.1844375
bc0/57ba467781afb	1.719422951648751	1.1291875
bc1/6c9953532b962	2.9669290826729364	5.051125
bc2/297493cca4b79	2.7597844157769527	1.9249375
bc3/f52237798487b	2.630537744649246	6.1065
bc0/f1717d89d06db	3.016327019176849	6.4635625
bc1/580bd94557cbf	2.985873798091785	3.684625
bc2/1360695678ddf	2.4904279990479825	4.9895
bc3/3faa943bf6a84	3.0269454129528386	5.51425
bc0/1b8a69e3c301e	1.9656085771723049	1.003375
bc1/c5734cd3ba251	2.924209781115447	7.5035
bc2/f30d5fba4a6c0	2.505758878741551	7.5226875
bc3/9a5fb077a7bb3	2.7391612146390747	3.288125
bc0/67935b4e0a060	2.5213362897675093	5.4514375
bc1/f6637e17fd8a1	2.169226562259854	6.7615
bc2/f82b21b6486f2	3.242574135694316	9.956375
bc3/9900e27e36a42	2.3954512424120478	4.0878125
bc0/aec655ce9d7a5	3.244286110162479	5.8440625
bc1/d8d6dea47457a	3.4404653169077166	9.86125
bc2/502b84d949cc7	3.365611224242362	9.785125
bc3/005038c733fe6	2.5730783629029013	4.63
bc0/425f3b99ecc6a	3.173019249298665	5.7924375
bc1/9c47d592f079e	3.524318101687624	6.0578125
bc2/271b590a67ff1	2.406696649924236	0.9140625
bc3/db6a05a96d824	3.313125057365163	9.9830625
bc0/c1e320171e11a	3.411026022888757	6.1458125
bc1/4859de786c207	3.380192566044726	8.1260625
bc2/7aa2330a61355	2.8454387413487003	4.78475
bc3/46b48722cad63	2.91774899039358	7.554875
bc0/223b25d9c8e1e	3.0129420167325285	14.0185
bc1/5e04ec6cdd80a	2.4557757347069864	5.063625
bc2/86d01692f0ddf	2.359715025859928	1.057
bc3/f62db3e690def	2.8936612908928336	7.4115625
bc0/37ca6384a5077	2.464609900420139	12.41975
bc1/54372d5f5a77b	2.6454095974619904	1.7294375
bc2/bf30bc5249e5d	3.2133130156798044	10.3348125
bc3/a2e353b36ed01	2.8574935770636114	1.3209375
bc0/efcb0590c3a1b	2.492511005530045	9.9621875
bc1/c8762f5c49cd2	3.4138131939231955	4.7634375
bc2/d4e796309fde5	2.7390451742657045	3.2489375
bc3/28611036702a2	2.275617462043276	9.1100625
bc0/681a0d585c065	3.2056261536567	9.040375
bc1/c5d272919781b	1.8238924930932832	3.5069375
bc2/37988da63c676	3.3127367943416255	9.1908125
bc3/1274c11aaae19	3.1568584459180484	14.2451875
bc0/66dde93e22ee0	2.1055432605658213	1.1366875
bc1/3226be7eebf10	1.5619272792481862	5.065875
bc2/3d6f9aea19acc	2.486108043150276	2.306375
bc3/ad04629bd31a9	3.281506974290567	8.2775
bc0/09c63a44ec8cd	2.5645331211365985	5.6401875
bc1/6dc00d3ae0821	3.4351363572750087	17.043
bc2/e794982dcd866	2.560731355708459	6.3465
bc3/267925567b93b	2.9233142379013013	8.9530625
bc0/56e3c9c713c5f	3.4185295599778933	11.8779375
bc1/b1fc5a15ca32a	3.1246035560458574	2.2494375
bc2/18dd850d9a8d8	1.1702233617657323	1.2346875
bc3/2f18958ccf422	2.1621979169112344	4.0085625
bc0/aa43f7591d253	2.8187048304556503	4.7483125
bc1/61742e803fec0	3.140452506216696	7.0875625
bc2/62600afd278d5	3.2058124395499568	3.067
bc3/5338aaee3fe6b	3.0364262672558824	5.24825
bc0/841bb639a007b	3.3714042076306105	17.796375
bc1/4caa5801c45cd	2.981413902676993	3.9115
bc2/fdc9b556d8586	3.3614406965970565	10.8896875
bc3/cf65486200a9d	2.820819505377957	7.2899375
bc0/e6f0025f99bd7	1.9956934835083833	0.8163125
bc1/a73009197c8d5	3.0828020087992876	10.280625
bc2/56aefcb29bcf0	2.5689965107938098	6.5136875
bc3/8a4312ccb930b	2.8243729048220074	4.4759375
bc0/16db13b72f248	2.348165529786136	4.52175
bc1/4d3917dc244be	3.526001659080401	5.0996875
bc2/a5ed767eec640	3.202938734736452	8.5983125
bc3/09cc1e3a53b16	1.2213768233448232	1.490375
bc0/1f9a32f207e67	2.060089789012099	2.76725
bc1/0e2b724f58e7e	3.051860953089289	5.79025
bc2/4fabff8ca4019	2.4295888714197824	18.7718125
bc3/67273ad9032d9	3.242758703267305	8.064875
bc0/55e0f22afc929	2.575892344856691	10.9400625
bc1/95aa1329c0044	3.127718581560042	4.5239375
bc2/158083c4a8e14	2.9440409454881338	3.209
bc3/4b7ecc490dc61	2.546536146132641	8.5545625
bc0/52e44a5e38c77	3.295879839484384	7.7573125
bc1/c6b1bfbda1b8d	2.7445403757174147	3.6041875
bc2/254e193a14706	2.1589976896318497	5.0639375
bc3/f993d51113276	3.2320405621118233	2.2964375
bc0/28d24ab90bd43	2.917658849681404	3.3405625
bc1/d3424268f09f6	3.329411500564568	4.6040625
bc2/56c453c806d59	3.217449127446452	5.1910625
bc3/164833e97d284	2.6010535480004804	1.8275625
bc0/13d4100bb362c	2.855521853259552	3.2171875
bc1/84cb41accd98f	2.5198486915476916	1.741375
bc2/04ca712839bbf	3.2826602744054227	10.7765
bc3/1f665f2d35561	3.0306571411647925	1.6656875
bc0/58190f2bc7df6	2.728030207792599	1.9110625
bc1/bc987199cb84c	2.85892005023752	4.496375
bc2/7ec6e0d249548	3.4008906280866538	11.1850625
bc3/1a5caf042acb0	3.1412212694186503	7.09925
bc0/12508ef80f479	3.358850880554028	4.89
bc1/3fac91e39cbfb	3.043556799535285	9.01625
bc2/f74f5cb68654a	1.7549612249160993	1.4893125
bc3/9b2395daacb68	3.1494173056336523	14.316125
bc0/4ebf437293189	3.299971984668255	8.3991875
bc1/b13de25618e9b	1.2255817196018528	1.3460625
bc2/8e902fe7f9804	1.4952151480213327	4.2898125
bc3/5f1e2a5b4636b	2.8442575701131267	13.986625
bc0/02ba5584e1e47	2.5499953523945877	4.2635625
bc1/56c324fc331c4	2.72408135153054	12.2545
bc2/d672116fb36b0	3.2892946565701036	13.2403125
bc3/fd2a54e7a05fb	3.1127625935157583	3.442125
bc0/34e49c81ad35d	3.2588104007232737	8.420875
bc1/5fed30afafedf	2.5271906846585948	5.211375
bc2/e243b0673f40b	3.1845288554636704	16.3484375
bc3/2eaf5783761f7	3.3252667646035836	4.1254375
bc0/db6c520957cf8	2.9438987978332314	15.095375
bc1/915b41fffbaba	1.120689839753498	2.224875
bc2/168bc8b0e5855	1.5621746049297671	2.242
bc3/2d24cb8da85d2	3.295859440447176	4.93
