key	dnsmos	duration
4d0/5741a800c1f01	3.0949210856726523	2.0526875
4d1/68d391d086aba	3.3531447131591183	14.5416875
4d2/e8fefcfcfa86a	3.2626449679557945	7.4195
4d3/966e45769e31c	3.025361891610108	6.1025
4d0/25e767693471f	3.489615019878233	7.5349375
4d1/1b0d5e37d6b02	3.340798216139106	9.069625
4d2/12d3e6bab6f90	2.7694502471551616	7.3553125
4d3/578e743645c5e	2.5438406630427965	1.918125
4d0/259e55d2f5477	3.415201899630379	8.874625
4d1/38ef163582257	3.413739891606991	8.75775
4d2/d4af44902dfc4	3.044704952262829	3.368625
4d3/03b28e9a0389a	2.7524202358647734	3.315375
4d0/66cad17c55dfb	3.2107470231039508	2.838625
4d1/738842c2414ba	3.4891511154410346	11.874375
4d2/f9cf83e79973b	2.9792994137048012	1.4974375
4d3/8997bd68d56fd	2.5772061338700882	1.825625
4d0/b48daacf9131c	2.417356447301753	3.2911875
4d1/c410b705cc368	2.6501717238286133	3.9920625
4d2/d78eab084d76c	3.101960648054183	5.5880625
4d3/2db9a4b01cffe	2.8212809744585057	15.1928125
4d0/dfdc5698e762b	2.3571431695104343	6.0414375
4d1/9a141d392f649	2.8311059785118573	4.16425
4d2/5d1aaf0c959e4	2.480459759343681	15.226
4d3/691411e3054d4	1.9430964252489262	3.079
4d0/cd4baaae01691	3.192340935353964	5.844125
4d1/1ec419c557963	3.2127244373813637	4.43975
4d2/0d375012ea8c8	2.9972787537799093	2.4756875
4d3/5b0358d51614b	3.2957382335113126	9.2434375
4d0/fa3257c9f9d97	3.0451892447189732	6.2704375
4d1/7c922a7be59dd	3.170389448961766	2.1138125
4d2/ddbecf585d303	3.277539991317377	5.876875
4d3/aafb3115871f3	2.8049845307618773	10.166125
4d0/09de21dfced12	2.9868862946386208	4.22975
4d1/fea4b660b5201	3.340140587831172	6.4451875
4d2/93b86164cbf22	3.38626599682159	25.545125
4d3/d83852d589486	2.517119087066891	6.14275
4d0/b64a638f683b0	2.7149538647481952	3.6545625
4d1/8f0a72db9cb44	3.2282828070159115	6.3919375
4d2/215bf217f1bda	2.7055471223791945	16.0901875
4d3/d86c9f96a8b69	2.9067165815166875	9.02825
4d0/560c5c09d74b4	3.2498400525055766	9.6496875
4d1/398df5fbed3d2	2.6142215514018385	0.7685
4d2/d32ef77885fc3	2.878691545446349	5.225875
4d3/b22a48dd298d4	2.995018012034732	1.4464375
4d0/1d38cf66159b4	2.953061723176878	4.1079375
4d1/e5d8686961179	2.6348244793880453	8.566875
4d2/97e234c7d9640	2.7621451704015065	2.8020625
4d3/92cebbf142747	3.048460264514976	2.464125
4d0/96f4ea1646281	3.35130551845117	7.35775
4d1/ea26c82558119	3.1412548378214433	4.3328125
