key	dnsmos	duration
b1c/a936fb9e7a8e0	1.9854487679318553	1.3213125
b1d/f94dea2efe4b6	3.0271462343134954	8.1411875
b1e/9865d6b30b26a	2.813926639397863	29.7934375
b1f/da141e98f70b6	3.352234175948369	6.9840625
b1c/5a9d43b234da1	1.117620557239041	1.2249375
b1d/856feadff4c50	2.2388857729379605	3.421125
b1e/6d9360e2aff81	2.6697749890721334	5.192125
b1f/35f7b322a8c78	2.33113023279388	2.6490625
b1c/6954856a8615a	3.141073251486636	10.0070625
b1d/5fd40a31833fe	2.7854090304306687	3.117625
b1e/74a9d34547111	3.0598973415245765	15.0406875
b1f/f7ec0d59d7735	2.9333753301976615	2.3045
b1c/952a166e4e7b3	2.218569701949009	2.3876875
b1d/3172d6ccb73fb	2.534804986270224	14.024375
b1e/a0614d46e7695	1.8958434402285818	7.0329375
b1f/23d4296df846f	2.992040818760254	4.5356875
b1c/e9fc497338dd4	3.150106651913648	12.423
b1d/1977632bd4fee	2.715637547913663	5.164375
b1e/2b157b0938f00	2.945155726627699	2.319375
b1f/f09d7b3ef967b	2.9946415860758635	6.438125
b1c/1d35cca90cf41	3.143505306949798	8.9771875
b1d/bd2d2a05ab1bb	1.1234089754008163	2.38325
b1e/68bc539f0777b	2.812868698194583	7.1859375
b1f/54a0cc4a45e02	3.1120665225813946	10.6551875
b1c/1a14e36d82de8	2.7313884816452005	3.9933125
b1d/e1c1734c47a87	2.7643773563533043	6.1540625
b1e/1a8f784f40b6c	3.155809752494905	1.97075
b1f/2361de849513a	1.9513963301158226	4.8739375
b1c/777c4fb271027	2.5383773065236017	2.3260625
b1d/83c6d9ce4ed1b	3.097387744674292	2.8650625
b1e/396688bbd45e5	2.9559571772762743	8.81125
b1f/a58b33ad0874b	2.240215715701121	2.74075
b1c/535cfc698d401	3.1238511513326985	4.765625
b1d/52ee5029f84bb	3.1171754848488438	3.9404375
b1e/f7efe6056b683	2.869777283434301	2.923125
b1f/1e898b2446557	3.5214422279792177	9.3430625
b1c/0a4ea4ec4b95a	2.707700863053681	4.141
b1d/a37b5bf49190e	3.259546174061492	5.30975
b1e/0cfa34cf0b893	3.469451935566564	5.9055625
b1f/cfeaaea17c7bf	2.9483721394684315	8.7813125
b1c/107fe33e61c4b	3.1112959746579634	12.2041875
b1d/68fe0c4c8a902	3.06765582935135	4.96425
b1e/f0864e6a82466	2.760747873425437	2.88175
b1f/543f51d32c439	2.7135692478836964	2.0949375
b1c/29fc96216511c	3.370147260946152	13.6934375
b1d/011bbd8270cbb	3.0888474266441466	7.89675
b1e/0d8b5c6fe265a	3.223629551914964	10.6098125
b1f/fa5a9a5330152	2.928251475812839	8.8005
b1c/fc2302cfa0fb7	2.1605961663600346	2.211875
b1d/b583033956a98	3.097766267117655	3.32675
b1e/5d3dd7c210904	3.454468792686962	10.371
b1f/d88b453536c60	3.1627005132257713	12.80975
b1c/c9e1fa4706076	3.0846572627835047	19.4626875
b1d/3f0ea9db167b7	3.1026192911989683	10.859625
b1e/f73780520349b	3.216663148354424	2.745625
b1f/59444b603e53d	3.2657223584338593	4.4745
b1c/6b897f30989b8	2.761956311728948	5.741125
b1d/8b628d3afe128	2.706474944212399	10.86125
b1e/17024142ecf4a	2.533619595695823	6.712125
b1f/7bd261fe2c4e9	3.3494471284951746	8.116375
b1c/edba940d9df53	1.2493240329898347	0.9608125
b1d/32eaf39e6d725	3.076040305188211	3.919375
b1e/25db1731d2eaa	3.1696084066040364	6.0600625
b1f/d43b1e64a77ae	2.8287072200889942	5.056
b1c/6f88693757382	2.969692642230942	6.6625
b1d/5beaaf55e452b	3.3865896159384175	6.322125
b1e/4a38dab49a73c	2.979443931289606	5.59875
b1f/e78b32c912ba0	2.5532820720503913	3.3200625
b1c/c7c675f8ef322	3.3449688464561342	5.4480625
b1d/d38ee7a3820cd	3.1027359560570913	7.2759375
b1e/20ac751fa5499	2.547927746322147	1.92375
b1f/e32a246a10f27	2.097932673714002	2.855
b1c/adec732233cad	3.2142526936959475	6.1606875
b1d/5def992ae3ac5	2.907468151105609	4.812625
b1e/ddedc222001c5	3.413937933807026	2.6613125
b1f/3bfa7723c8aea	3.070332111991965	7.883
b1c/61c8cc6323e03	3.043465613518489	9.9409375
b1d/9e79d7f87e707	3.3381136547468158	12.4989375
b1e/5b558cc5d5df0	2.1038781478472006	5.8371875
b1f/e045fdd2ead24	3.1015749430483424	6.4598125
b1c/09a1c09b66eb5	3.2300192211074252	9.8540625
b1d/e6896ccf5d153	2.4610871742669382	7.02475
b1e/a1ca092539cf4	2.881139710395007	1.7065
b1f/c6a2620a75be4	3.4006685505482372	7.3384375
b1c/f08137ceefba4	3.078832834710832	2.9378125
b1d/8cb1531871de9	3.469162445736748	7.5828125
b1e/11a45367905a6	3.1238629241303726	2.4526875
b1f/19c0ba45a85ee	3.4728799160129427	6.4064375
b1c/7bec7cbba6e3a	3.1504249089646423	2.3981875
b1d/9029f828f262c	3.4103519267951166	5.401
b1e/02fa87b668810	2.69464447139148	6.899875
b1f/64dae8082113a	3.331361977276264	13.1765
b1c/d48511f619039	2.818944581812704	5.7333125
b1d/280e3b36843f4	3.1170064923268646	3.582125
b1e/91475ef8711f1	2.635723520208271	6.731625
b1f/20c18b9036fe9	2.007356103079392	2.45325
b1c/d3b936fb9f6a7	2.2508438601969583	4.58225
b1d/620409969b6aa	2.553788430841931	4.982
b1e/818a2226b2486	3.225235414841404	4.684875
b1f/2542824cd4a63	2.7295984880853887	6.4946875
b1c/17486a98cf5c3	2.6594369830568163	2.15925
b1d/1cbc65bfd1d12	3.081759496834241	7.8381875
b1e/6784846d9036a	2.5792838703663596	9.3593125
b1f/3e5485da3a435	3.499053369045295	18.7250625
b1c/53d52af1bf9a1	2.8543150129751202	1.3968125
b1d/277d5efb54d19	3.150863803320677	6.180875
b1e/8982a528746a2	2.96949059218502	9.844375
b1f/37599b7a2186f	2.5018957432640647	2.860125
b1c/f8a6b75d1c2f8	3.3990071422481947	5.5518125
b1d/aedb137f6be2d	3.291731686367926	11.77025
b1e/1bce2419557f2	3.360935524000504	10.171125
b1f/dd76a7ecf155c	3.3652677250163925	11.333375
b1c/07d058fe5cb24	1.4312703565625566	3.832375
b1d/f95b322dc8b32	3.07620176839389	11.493
b1e/10f5fc9d92b39	3.228865447446838	4.5806875
b1f/609900b1282e2	1.8026877239999972	1.0578125
b1c/a956aec208bca	3.401108898559459	16.1401875
b1d/9b23a48b30eb1	2.8909602969271826	12.9688125
b1e/c771a452f96f4	3.250519602869326	7.853625
b1f/b579245b3799a	1.6291663381006647	2.7233125
b1c/dad4bb52096ef	1.3520190404281798	1.426625
b1d/c059d2b0b2c4c	2.6217678049677215	8.157875
b1e/5732361aef00e	3.1524861199954906	2.1173125
b1f/06683e6f3c44f	2.583411549117079	2.939
b1c/b5586b533ca61	2.7796532915287973	2.7576875
b1d/166d405b98701	1.591940083495678	2.6391875
b1e/aeee89077bfb7	2.286048839679757	1.2013125
b1f/5e261a856ddcb	3.368328440452898	5.8863125
b1c/4f2871aa311b3	3.0680125057563123	4.18825
b1d/23e9d0c52089d	3.105318495490515	11.644
b1e/10788fb614fb0	3.317398583720692	10.4883125
b1f/7bda6c8f91c0a	3.418519210650931	2.3984375
b1c/177e33f4c493d	3.176933819492969	6.3345625
b1d/588188e8bdf12	2.1558702584822727	2.4498125
b1e/99155161d4b73	3.4412679511613073	15.0580625
b1f/52feb06704f49	2.9836047760861875	3.9883125
b1c/37843ff36a4e5	2.510377344177453	2.9808125
b1d/6e29a169de0e4	3.3849722752146922	10.2258125
b1e/7e7267021ed85	3.09892987889044	7.51825
b1f/f3d81e7b2019c	3.5328984648466006	9.267875
b1c/c59170d72679c	3.181314208600251	3.4110625
b1d/f8f97afe44ccf	2.655593493994438	3.9366875
b1e/dc3642e3789e1	2.9665278487824	6.0793125
b1f/94ee0c617196d	2.7296792209239933	4.3683125
b1c/84dbbc5ef0199	3.2380559711797603	6.248375
b1d/2da35cda70192	2.0562813464255547	1.2978125
b1e/0d5f1468ecc73	3.086059940350412	10.1488125
